"Scenario_02_(2,2,0): MCU1(O1:ON, O2:OFF); MCU2(O1:ON, O2:OFF); MCU3(OFF); MCU4(OFF)"
Step,Time,Event,Outputs Ops,Relays Ops,M1.O1,M1.O2,M1.R1,M1.R2,M1.R3,M1.R4,M1.EV1 Available Power,M1.EV1 Max Require Power,M1.EV1 SOC,M1.EV2 Available Power,M1.EV2 Max Require Power,M1.EV2 SOC,M2.O1,M2.O2,M2.R1,M2.R2,M2.R3,M2.R4,M2.EV1 Available Power,M2.EV1 Max Require Power,M2.EV1 SOC,M2.EV2 Available Power,M2.EV2 Max Require Power,M2.EV2 SOC,M3.O1,M3.O2,M3.R1,M3.R2,M3.R3,M3.R4,M3.EV1 Available Power,M3.EV1 Max Require Power,M3.EV1 SOC,M3.EV2 Available Power,M3.EV2 Max Require Power,M3.EV2 SOC,M4.O1,M4.O2,M4.R1,M4.R2,M4.R3,M4.R4,M4.EV1 Available Power,M4.EV1 Max Require Power,M4.EV1 SOC,M4.EV2 Available Power,M4.EV2 Max Require Power,M4.EV2 SOC
602,T602: 10:02,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,47.7%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,47.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
603,T603: 10:03,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,47.7%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,47.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
604,T604: 10:04,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,47.7%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,47.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
605,T605: 10:05,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,47.8%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,47.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
606,T606: 10:06,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,47.8%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,47.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
607,T607: 10:07,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,47.8%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,47.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
608,T608: 10:08,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,47.9%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,47.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
609,T609: 10:09,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,47.9%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,47.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
610,T610: 10:10,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,47.9%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,47.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
611,T611: 10:11,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.0%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
612,T612: 10:12,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.0%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
613,T613: 10:13,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.0%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
614,T614: 10:14,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.1%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
615,T615: 10:15,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.1%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
616,T616: 10:16,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.1%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
617,T617: 10:17,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.2%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
618,T618: 10:18,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.2%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
619,T619: 10:19,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.2%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,48.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
620,T620: 10:20,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.3%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
621,T621: 10:21,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.3%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
622,T622: 10:22,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.3%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
623,T623: 10:23,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.4%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
624,T624: 10:24,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.4%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
625,T625: 10:25,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.4%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
626,T626: 10:26,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.5%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
627,T627: 10:27,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.5%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
628,T628: 10:28,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.5%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
629,T629: 10:29,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.6%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
630,T630: 10:30,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.6%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
631,T631: 10:31,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.6%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
632,T632: 10:32,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.7%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
633,T633: 10:33,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.7%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
634,T634: 10:34,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.7%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,48.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
635,T635: 10:35,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,48.8%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,48.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
636,T636: 10:36,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,48.8%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,48.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
637,T637: 10:37,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,48.8%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,48.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
638,T638: 10:38,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,48.9%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,48.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
639,T639: 10:39,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,48.9%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,48.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
640,T640: 10:40,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,48.9%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,48.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
641,T641: 10:41,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,49.0%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,49.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
642,T642: 10:42,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,49.0%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,49.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
643,T643: 10:43,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,49.0%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,49.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
644,T644: 10:44,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,49.0%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,49.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
645,T645: 10:45,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,49.1%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,49.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
646,T646: 10:46,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,49.1%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,146kW,49.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
647,T647: 10:47,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.1%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
648,T648: 10:48,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.2%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
649,T649: 10:49,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.2%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
650,T650: 10:50,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.2%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
651,T651: 10:51,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.3%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
652,T652: 10:52,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.3%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
653,T653: 10:53,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.3%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,145kW,49.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
654,T654: 10:54,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.4%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
655,T655: 10:55,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.4%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
656,T656: 10:56,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.4%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.4%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
657,T657: 10:57,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.5%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
658,T658: 10:58,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.5%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
659,T659: 10:59,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.5%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.5%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
660,T660: 11:00,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.6%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
661,T661: 11:01,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.6%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,144kW,49.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
662,T662: 11:02,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.6%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.6%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
663,T663: 11:03,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.7%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
664,T664: 11:04,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.7%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
665,T665: 11:05,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.7%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.7%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
666,T666: 11:06,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.8%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
667,T667: 11:07,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.8%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
668,T668: 11:08,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.8%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.8%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
669,T669: 11:09,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.9%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,143kW,49.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
670,T670: 11:10,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,49.9%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,49.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
671,T671: 11:11,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,49.9%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,49.9%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
672,T672: 11:12,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.0%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
673,T673: 11:13,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.0%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
674,T674: 11:14,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.0%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.0%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
675,T675: 11:15,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.1%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
676,T676: 11:16,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.1%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
677,T677: 11:17,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.1%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.1%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
678,T678: 11:18,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.2%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,142kW,50.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
679,T679: 11:19,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,141kW,50.2%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,141kW,50.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
680,T680: 11:20,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,141kW,50.2%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,141kW,50.2%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
681,T681: 11:21,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,141kW,50.3%,-,-,-,ON,OFF,OFF,ON,ON,OFF,200kW,141kW,50.3%,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-,OFF,OFF,OFF,OFF,OFF,OFF,-,-,-,-,-,-
